Image,YOLO_iou_value,YOLO_diceCoef,YOLO_predIOU,Detectron_iou_value,Detectron_diceCoef,Detectron_predIOU,SAM_iou_value,SAM_diceCoef,SAM_predIOU,SAMlang_iou_value,SAMlang_diceCoef,SAM Lang_predIOU,SAM Area,SAM Count,SAM Lang Area,SAM Lang Count,Ground Truth Area,Ground Truth Count,YOLO Area,YOLO Count,Detectron Area,Detectron Count
image_2023-07-24_19-40-08-690464_1.png,0.06157354618015964,0.004262120404901438,0.18430034129692832,0.545724907063197,0.028843131090851935,0.9140722291407223,0.010128812066497853,0.00547888099810919,0.010776619421342393,0.01229035105588375,0.005680659081992939,0.013277582159624414,19989,10,13705.5,3,1000.5,3,398.0,2,976.0,4
image_2023-07-24_19-40-40-893108_2.png,0.37106549364613883,0.029042722487452564,0.48087154801114773,0.5043457267020763,0.032157756192176846,0.6600315955766193,0.05503955968352253,0.01903578463124777,0.058686881036801565,0.007722547974413646,0.010878313532894228,0.007741840674388468,27965,17,329290.5,5,2479.5,7,4407.5,10,3590.5,13
image_2023-07-24_19-40-24-305327_2.png,0.34715839031498713,0.02546571338121688,0.5159087123105114,0.4764079147640791,0.02846854444954337,0.7396348012889367,0.0597500542272204,0.024300619221308,0.062279343988591106,0.06867185450730087,0.02686754035775495,0.07127429805615551,64431,13,58526.5,10,5369.5,7,5342.5,7,4070.0,8
image_2023-07-24_19-38-20-341651_1.png,0.8130412633723892,0.06029011786038078,0.8730853391684902,0.7799539170506913,0.05160552644116246,0.9963208241353937,0.03574931880108992,0.02526510385909056,0.03674658301590858,0.04230142934684277,0.02990190435994833,0.04317955158275773,31752,11,26637.5,2,1508.0,1,1616.0,1,1145.5,1
image_2023-07-24_19-40-52-148127_1.png,0.19105199516324062,0.018672444356903684,0.2955112219451372,0.5341819896275342,0.03595527012071038,0.7238460309854656,0.36326969615488036,0.0318776176337574,0.4793613246599645,0.39138194798572157,0.024561080687550252,0.7381582111084395,8455,12,3513.0,7,5569.5,14,6807.0,13,5430.5,16
image_2023-07-24_19-40-46-287243_1.png,0.2869154388212684,0.030918983289251706,0.46738846856248367,0.5571847507331378,0.04460229619228546,0.8648010788941335,0.012652490036810562,0.01887378975623813,0.012654164631929327,0.39057669758021535,0.03203623311955443,0.7896551724137931,660994,11,3796.5,6,7193.0,11,6537.5,11,6791.0,13
image_2023-07-24_19-39-04-313835_2.png,0.4735810389378954,0.03628679884209952,0.6422960725075528,0.43531142717018145,0.03049763090170046,0.6967032967032967,0.03483109507188073,0.013598057585319873,0.038166083236094904,0.0250498836309645,0.026495661364442074,0.025070773127843074,69041,18,321600.5,7,6935.0,11,7102.5,8,7758.0,25
image_2023-07-24_19-41-45-442867_1.png,0.045283018867924525,0.006778703572941675,0.07048458149779736,0.529287226534933,0.036294127610152674,0.8465011286681715,0.13387737097485664,0.049106059380309035,0.13487390289967782,0.748513674197384,0.05980571455715745,0.7584337349397591,9001,7,1384.5,2,1003.0,2,1741.0,2,629.0,3
image_2023-07-24_19-40-08-878660_2.png,0.6984077427411801,0.042993186819522786,0.8087490961677513,0.5184478371501272,0.031528961188429065,0.7761904761904762,0.007508272792970979,0.008543050656741609,0.007605881265026817,0.005945898657270679,0.0091232471539033,0.005958535125428524,133291,11,668875.5,5,2298.0,3,2762.0,4,1873.5,6
image_2023-07-24_19-40-13-706713_1.png,0.6676974978914816,0.04046754928521529,0.6745242828741834,0.7998595505617978,0.03908314174930515,0.8390423572744015,0.00320480540427598,0.005474886014773461,0.0032061500333848644,0.7346029173419774,0.03133235977775282,0.9695187165775401,665153,5,1595.5,2,2123.0,2,3188.5,2,2441.5,2
image_2023-07-24_19-38-58-939312_1.png,0.5836255526757128,0.04229670675719724,0.747072599531616,0.5183546378236644,0.03516691219390166,0.7903548225887056,0.25061842918985777,0.018141224001029608,0.5736022646850673,0.10253579314766009,0.02856476681367418,0.11204950572118004,2826,8,43524.0,10,4555.5,8,4452.0,8,4319.0,12
image_2023-07-24_19-39-52-349664_1.png,0.3344061795944641,0.039528999980977385,0.440440864773209,0.6132482642146744,0.06198609675369631,0.6506072068484969,0.04714447693501223,0.013812033953126503,0.05653760824447148,0.11415765884524123,0.00856814943802438,0.6641104294478528,13973,8,531.0,1,2970.5,4,4120.5,4,7694.0,9
image_2023-07-24_19-40-57-033167_1.png,0.5565419573028958,0.049537642399555985,0.7143244709712425,0.5191536748329622,0.04408093797276853,0.7416481069042317,0.03190115528253813,0.014225238124883272,0.03530729709892996,0.011691183983704197,0.01747820152410706,0.011696234254435138,31497,11,324690.5,5,3255.5,6,3292.5,7,3018.0,9
